bnf_code,bnf_name,items
1001030U0BEASBX,Metoject PEN 22.5mg/0.45ml inj pre-filled pens,8997
21200000151,Jobst UlcerCARE medical stocking and compression liner medium,3080
0601040I0BDABAG,GSF-Syrup oral gel 18g sachets mixed,46
23355903583,Welland Aura Plus colostomy bag maxi 13mm-60mm/80mm clear,692
20032900001,Granulox spray,135
0602010M0AABABA,Liothyronine 20microgram capsules,2418
20050300252,Provox TrachPhone HME filter cassette,4814
0303020G0BBAAAA,Singulair Paediatric 5mg chewable tablets,563
0601011R0BEAAAE,Humulin R KwikPen 500units/ml inj 3ml pre-filled pens,163
20110000490,Vicryl Plus suture 3gauge 70cm length with 26mm curved non cutting needle,763
0206020R0CFACAP,Valni XL 60mg tablets,727
23350703835,NovaLife TRE 1 soft convex colostomy bag midi 25mm,774
0601060D0CEABA0,Microdot+ testing strips,5522
1001010ADAAABAB,Ibuprofen lysine 200mg tablets,356
20030900231,Biatain Silicone Lite dressing 12.5cm x 12.5cm,2115
091200000BFIQA0,Promensil Original Formula tablets,54
090602800AAAGAG,Biotin 5mg tablets,879
23600706505,"NovaLife TRE 1 ileostomy bag with viewing option, maxi 15-55/70mm",1913
0304010G0AAAAAA,Chlorphenamine 10mg/1ml solution for injection ampoules,840
21010000002,"Sodium bicarbonate 5% ear drops (Bell,Sons & Co)",741
091200000AAECEC,Glucosamine sulfate 500mg / Chondroitin sulfate 400mg tab,757
23600106347,"Moderma Flex convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, maxi 15-38mm transpt",343
190205500BCNWA0,oraNurse unflavoured toothpaste 1450,447
0503021C0BBAFAF,Zovirax Double Strength 400mg/5ml oral suspension,44
23940709837,NovaLife TRE 2 two piece ostomy system convex wafer 15mm-59mm,439
21020001451,SafetyCat Active catheter male Tiemann tip 12Ch-16Ch,154
23305951093,Vanilla Blush Level 2/3 female support vest XXX large black,76
23961009714,SenSura Mio Concave urostomy bag maxi,377
23601006296,"Assura Inspire Soft Seal convex ileostomy bag with Hide-Away outlet, maxi 15-43mm transparent",207
20030900402,Mepilex Border Heel dressing 22cm x 23cm,657
1108020AFAAABAB,Nepafenac 3mg/ml eye drops,434
0905013A0BBAAAF,Magnesiocard (magnesium 2.5mmol) tablets,97
1108010F0AAACAC,Hypromellose 1% eye drops,31
0402020ABBCAAAF,Trevicta 175mg/0.875ml prolonged-release inj pf syringes,81
0401020K0AAACAC,Diazepam 10mg/2ml solution for injection ampoules,210
23605906216,"Welland Aura Plus soft convex ileostomy bag with filter, mini 13mm-35mm black",68
20030100350,Eclypse dressing 15cm x 15cm,525
0402020ABBBAAAA,Xeplion 50mg/0.5ml prolonged-release inj pf syringes,91
21020001241,LoFric Insti-Cath catheter female 8Ch-14Ch,34
21020001443,Urinary all silicone foley catheter + guidewire hole & glycerine filled syringe standard 12Ch-14Ch,93
23940109698,Conform 2 two piece ostomy system urostomy bag 70mm,190
20050600134,"Provox Life LaryTube 36mm length (fenestrated) 13.5mm inner, 17mm outer",32
21270002861,Jobst Confidence custom fit class 1 (18-21mmHg) thigh length,261
23303243039,Nu-Hope belt right XX large 200mm,38
1201030H0AAAAAA,Generic Cerumol ear drops,87
23600706310,Nova 1 Convex EasiFold ileostomy bag with filter opaque 15-24mm,273
0914035A0BBAAAA,Nepro HP tube feed liquid vanilla,355
23600106016,Ileostomy bag with karaya 5 seal and microporous adhesive 30.5 bag 38mm stoma,128
22602086004,GB4 FOLD UP drainable night drainage bag,511
21270002788,Juzo Move class 1 (18-21mmHg) below knee open toe,223
23941009912,Assura Seal two piece ostomy system convex baseplate 50mm flange 21mm,73
0302000X0AAACAC,Indacaterol 125microg/Mometasone 260microg/dose pdr caps,28
0406000J0AAABAB,Domperidone 30mg suppositories,61
21270002576,Haddenham Star Cotton MTO long foot for lymphoedema garment,148
0401010B0AAAQAQ,Chloral hydrate 500mg suppositories,72
0310000E0BBAAAA,Haymine tablets,70
0901030D0BBAKAK,"Eprex 4,000units/0.4ml inj pre-filled syringes",51
23350103690,Moderma Flex colostomy bag with filter 40mm beige,97
0906040G0CRAABG,"BioLife Vitamin D3 1,000unit tablets",33
23600456173,Softima Roll'Up ileostomy bag with filter beige 35mm,61
23354103882,"Confidence BE soft convex colostomy bag with filter and overlap, standard 32mm white",26
0501080W0AAADAD,Trimethoprim 100mg tablets,368112
0301011R0BEAIAP,Ventolin 100micrograms/dose Evohaler,3264185
0205052I0AAABAB,Irbesartan 150mg tablets,603658
0402010ABAAAFAF,Quetiapine 150mg tablets,278039
23801008020,Comfeel barrier cream,17510
0206020C0BBAEAX,Tildiem LA 200 capsules,138852
0601012V0BEAAAD,Semglee 100units/ml inj 3ml pre-filled pens,43902
0301011R0AABZBZ,Salbutamol 100micrograms/dose dry powder inhaler,30382
0404000M0BDABAN,Concerta XL 36mg tablets,115234
20030600345,Tegaderm Foam dressing (adhesive) 6.9cm x 7.6cm oval,17976
21380000114,Dyna-Tek heel boot,1594
0205052V0AAAFAF,Valsartan 320mg tablets,17353
0407020ADBEAEAI,Longtec 80mg modified-release tablets,10499
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets,5000
0901011F0AAACAC,Ferrous fumarate 140mg/5ml oral solution,77385
0901011F0BDABAI,Galfer 140mg/5ml syrup,8786
0407010H0AADPDP,Paracetamol 500mg/5ml oral solution sugar free,14923
0501021L0AAAPAP,Cefalexin 250mg/5ml oral suspension sugar free,15836
0109010U0AAAAAA,Ursodeoxycholic acid 150mg tablets,28730
0407020Q0BBADAH,MST Continus 100mg tablets,6154
0406000U0AAABAB,Prochlorperazine 12.5mg/1ml solution for injection ampoules,1012
21270000121,Jobst Elvarex silicone band for lymphoedema garment lower extremities,7647
0704030G0BBAAAC,Effercitrate tablets,3363
0703010E0BRAAAF,Eloine 0.02mg/3mg tablets,14757
23605606269,"Welland FreeStyle Vie ileostomy bag with Dual Carb filter, large 13-60mm clear",2376
0913011E0BBAAAA,Aymes ActaSolve High Energy powder 85g sachets banana,1438
21190000002,Gengigel gel,1370
1203030Y0BCABAA,Difflam 3mg lozenges lemon,113
21270000671,ActiLymph class 2 (23-32mmHg) below knee closed toe,3457
0901011W0BDAAAA,Feredet 190mg/5ml oral solution,479
23600106342,"Moderma Flex convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, midi 15-38mm transpt",71
0602010M0AAAZAZ,Liothyronine 5microgram capsules,7165
0205010N0AAACAC,Minoxidil 10mg tablets,5716
1310012K0BKAAAR,Metrosa 0.75% gel,516
21300000973,Ocufresh Hypromellose 0.3% eye drops preservative free,3250
1309000X0BBAAAA,Vaniqa 11.5% cream,6396
0913141C0BBAGAA,ProSource Plus liquid 30ml sachets orange creme,1036
20030100381,Tegaderm + Pad dressing 9cm x 10cm,3238
20030900043,Mepitel One dressing 24cm x 27.5cm,258
21200000135,ActiLymph Hosiery Kit medical stocking and compression liner medium,380
0101012B0AAABAB,Sodium bicarbonate 420mg/5ml (1mmol/ml) soln sugar free,4605
0605010S0BBAMAW,Genotropin MiniQuick 600microgram inj pf dispos dev,990
23600706471,NovaLife TRE 1 soft convex ileostomy bag midi 15-44mm,1476
23803378005,Guard barrier cream,2282
0205052R0BBAAAA,MicardisPlus 40mg/12.5mg tablets,842
23351003866,"SenSura Mio deep convex colostomy bag with filter, midi 31-43mm",113
23354103807,"Confidence Natural Advance colostomy bag with filter and overlap, standard 32mm",132
22023830504,Navina faecal incontinence insert large,523
23153451505,Pelican Platinum with Vitamin E adhesive remover spray,2782
0402020G0BBAAAA,Depixol 20mg/1ml solution for injection ampoules,3108
21070510110,Compression hosiery class II anklet circular knit standard stock size,953
23940709828,NovaLife 2 two piece ostomy system convex 55mm flange 10-42mm,1120
21270001072,Mediven Mondi MTM class 3 (34-46mmHg) thigh length open toe,101
040702050AAACAC,Hydromorphone 8mg modified-release capsules,563
22301003064,Conveen Optima latex free self-sealing Urisheath shorter length 25mm,3157
21070630153,Sigvaris Melany compression hosiery applicator,1843
23354103880,"Confidence BE soft convex colostomy bag with filter and overlap, standard 25mm white",84
22802408005,Eurosleeve standard,418
0411000D0BBADAE,Aricept Evess 10mg orodispersible tablets,225
20020201100,K-ThreeC bandage 10cm x 3m,475
0301011R0AABCBC,Salbutamol 5mg/5ml solution for infusion ampoules,158
20030900457,365 Silicone Foam dressing 10cm x 10cm,190
0704060A0AAABAB,Dapoxetine 60mg tablets,1805
22301003027,Conveen Security+ Easifit self sealing Urisheath small,81
0901020D0BEAAAH,HealthAid Vitamin B12 1000microgram modified-release tablets,6992
20030600541,Advazorb Heel dressing 17cm x 21cm,1175
20030400050,Granuflex (modified) dressing 10cm x 10cm square,1221
0208010D0AAAFAF,Enoxaparin sodium 120mg/0.8ml inj pre-filled syringes,3774
23355903518,"Colomate colostomy bag with filter and overlap, large 13mm",91
0913271C0BDAAAL,Innovative Solutions Pure gluten free bakery blend mix,568
22501005019,Conveen Security+ non-sterile leg bag 750ml tube 30cm,198
23600106245,"Moderma Flex ileostomy bag + filter, FlexWear skin barrier & Lock'n'Roll closure, maxi 15-64mm beige",457
21010900712,Unifine Pentips hypod insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,319
0601060D0DUAAA0,GluNEO testing strips,14403
20020201011,Ultra Lite bandage 10cm x 4.5m,1505
1203010K0BBABAB,Bonjela Cool Mint gel,598
20020201150,AndoFlex TLC Zinc Lite latex free multi-layer compression bandage kit 10cm,957
0402010C0AAABAB,Clozapine 100mg tablets,892
23940709777,NovaLife 2 two piece ostomy system colostomy bag midi opaque 70mm,417
0501040U0BDAAAK,Bramitob 300mg/4ml nebuliser solution 4ml ampoules,29
23944810032,"Natura two piece ostomy system accordion flange, durahesive 22-33mm",304
23940709840,NovaLife TRE 2 two piece ostomy system wafer 15mm-47mm,444
23301083269,Fulcionel ostomy/hernia support tube belt extra large 26cm white,41
0906040G0AABABA,"Colecalciferol 2,000unit capsules",194
0410030C0AABABA,Methadone 10mg/ml oral solution sugar free,1662
20030900140,Askina DresSil dressing 10cm x 10cm,79
21270001066,Mediven Mondi MTM class 1 (18-21mmHg) thigh length open toe,183
23605906114,"Pelican ModaVi soft convex ileostomy bag with filter, medium 30mm neutral",81
0501110C0AAAHAH,Metronidazole 1g suppositories,158
21270000709,Juzo Classic Seamless class 1 (18-21mmHg) gauntlet,113
20033000069,Suprasorb P sensitive border lite dressing 5cm x 10cm,72
20050600135,"Provox Life LaryTube 55mm length (fenestrated) 9.5mm inner, 12mm outer",43
21270001266,Juzo Dynamic class 2 (23-32mmHg) tights closed toe,41
0902011U0AAARAR,Potassium chloride 375mg/5ml oral solution,34
0206030N0BBABAB,Ikorel 20mg tablets,77
1001010C0AABMBM,Diclofenac 75mg/1ml solution for injection ampoules,67
0905050A0BBABAB,Selenase 500micrograms/10ml oral solution unit dose vials,58
23600106227,"Moderma Flex convex ileostomy bag with filter and Lock 'n' Roll closure, maxi 30mm beige",127
23601006324,"SenSura ileostomy bag with dual filter and Hide-Away outlet, midi soft cover 35mm",115
23601006362,"SenSura Mio soft convex ileostomy bag with filter, maxi 10-50mm",19674
0302000W0AAAAAA,Generic Enerzair Breezhaler 114/46/136microg inh caps + dev,42
0908010C0AAAAAA,Levocarnitine 1g/10ml soln unit dose vials sugar free,113
0102000T0BIAAAA,Apercap 0.2ml gastro-resistant capsules,230
20090001306,Skinnies AM vest short sleeved 5-8 years,27
23601006383,"SenSura Mio soft convex high output ileostomy bag with filter, extra large 10-50mm grey",1909
21270000349,Sigvaris Traditional (23-32mmHg) armsleeve with grip top and hand piece,263
23945909462,"Combimate Supersoft two piece ostomy system shallow convex flange 57mm flange, starter hole 13mm",29
20032500027,Renasys Soft Port,63
23941009466,Assura two piece ostomy system colostomy bag maxi opaque 50mm,40
23600106366,"Moderma Flex soft convex ileo bag+fltr, CeraPlus s/barr, adh bdr & Lock 'n' Roll, midi 15-25mm trans",56
23304103033,Salts female support briefs large/extra large black,27
21020001416,LINC all silicone catheter with integral balloon and water filled syringe female 14Ch,69
20050300451,Provox LaryTube 27mm length (standard) 7605,44
21270000871,Sigvaris Essential Thermoregulating class 1 (18-21mmHg) thigh length open toe with waist attachment,26
21180000043,Osbon ErecAid Standard tension ring,57
22902199021,Afex briefs extra large,56
20050300318,Shiley uncuffed paediatric tracheostomy tube 42mm length,56
0205040D0BKAAAQ,Raporsin XL 4mg tablets (Actavis),56
23353353585,Option Microskin colostomy bag 20mm,40
23301023104,Comfizz Level I female support vest small/medium black,27
21270001083,Haddenham Star Cotton class 1 (18-21mmHg) thigh length open toe with grip top wxtra wide,36
0102000L0AABPBP,Glycopyrronium bromide 1mg capsules,34
20031500017,Option wound manager bag square,21
0601022B0BBACAS,Glucophage SR 500mg tablets,199385
0212000AAAAAFAF,Rosuvastatin 5mg capsules,66598
0407020B0BMAAAH,Sevodyne 5micrograms/hour transdermal patches,95146
0206020R0AAAEAE,Nifedipine 10mg modified-release tablets,78965
0101021B0BEAFAH,Gaviscon Peppermint Liquid Relief,59875
0913011J0BBAAAF,Aymes ActaCal Creme dessert (2 flavours),13844
1304000N0AAABAB,Fluocinolone acetonide 0.025% cream,3693
22601006045,Simpla Profile drainable night drainage bag with 120cm tube 2 litre,76677
1104010I0BBAAAD,Maxidex 0.1% eye drops,92384
0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml susp sugar free,63788
0902012H0BBAEAE,Dioralyte oral powder sachets plain,41050
0601012S0BCAEAB,Hypurin Porcine Isophane 100units/ml inj 10ml vials,1585
1106000AFBBACAC,Lumigan 300micrograms/ml eye drops 0.4ml unit dose,77271
0107020J0BCAAAB,Anusol HC suppositories,66525
21270001239,Mediven active class 2 (23-32mmHg) below knee closed toe,3124
20030500045,Prontosan Wound Gel gel dressing,6229
23354803622,"Esteem+ colostomy bag with filter, standard 20-70mm opaque",1937
0103050E0AAAEAE,Esomeprazole 10mg gastro-resistant granules sachets,9584
0106060B0AAAAAA,Naloxegol 12.5mg tablets,9678
0206020C0BNABAV,Viazem XL 180mg capsules,37078
0404000M0BKADAR,Xaggitin XL 54mg tablets,33205
23941010031,"SenSura Mio Flex two piece ostomy system colostomy bag with filter, maxi 70mm grey",557
0304010Y0BCAAAC,Alfresed 30mg/5ml syrup,1040
0402010T0BBABAB,Clopixol 10mg tablets,9876
0906040G0AACPCP,"Colecalciferol 2,200unit tablets",4631
1001010L0AAAIAI,Ketoprofen 100mg modified-release capsules,3686
0913271C0BCAFAI,Glutafin gluten free Select multipurpose fibre mix,3312
0103030S0AAAAAA,Sucralfate 1g tablets,8739
20100000526,Leukofix tape 2.5cm,433
1106000Z0BIAAAT,Eysano 2.5mg/ml eye drops,2528
1306010C0BUACAB,Acnecide Wash 5% gel,4587
0403040F0BBAAAA,Fluanxol 500microgram tablets,6221
0913181E0BBABAA,K.Yo semi-solid food 100g pots vanilla,822
1202010M0BCABAC,Nasofan Allergy 50micrograms/dose nasal spray,4345
0501120L0AABGBG,Ciprofloxacin 250mg/5ml oral suspension,8583
23604806280,Esteem+ soft convex ileostomy bag 15mm-40mm,1108
1001010P0BUAABB,Vimovo 500mg/20mg modified-release tablets,1349
0209000L0AAAKAK,Dipyridamole 50mg/5ml oral suspension sugar free,803
0913205N0BDAAAD,XPhe jump 20 liquid (6 flavours),179
0403040W0BRAAAD,Venlablue XL 75mg capsules,4672
21270000911,Jobst Elvarex Soft custom fit class 1 (15-21mmHg) seamless gauntlet to wrist,175
0411000E0BHAAAG,Prometax 9.5mg/24hours transdermal patches,934
0913261K0BBAGAA,Loprofin low protein pasta tagliatelle,720
21270000183,Jobst Bella Lite class 1 (15-20mmHg) armsleeve with knitted band small,609
0913091C0BBAAAA,Peptamen Junior 1.5 liquid (2 flavours),1569
20150000003,LiquiBand tissue adhesive,406
0913261S0BCAEAA,Promin low protein Snax salt & vinegar 25g sachets,149
21270001129,Haddenham Goldpunkt custom fit class 2 (23-32mmHg) below knee,220
21270002330,Sigvaris CompreKnee (30-40mmHg) standard knee,107
0301011V0AAAKAK,Terbutaline 2.5mg/5ml solution for injection ampoules,401
21010900580,Autopen Classic hypod insulin inj pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,513
22602656022,LINC-Flo drainable night drainage bag with lever tap and Pasteur drip chamber,399
0407020ADBLAGAS,Oxeltra 15mg modified-release tablets,9765
1001030U0AACDCD,Methotrexate 12.5mg/0.25ml inj pre-filled disposable devices,1416
0206010K0CRAAAE,Relosorb XL 60mg tablets,3971
0403020M0BBAAAA,Nardil 15mg tablets,406
0902012H0AAAKAK,Glucose monohydrate 20g/Sod chlor 3.5g/Sod bicarb 2.5g pdr,282
21270002531,Mediven Elegance class 2 (23-32mmHg) made to measure below knee,212
23961009710,SenSura Mio Concave urostomy bag maxi 10-40mm grey,812
21280000150,Navina Consumable Set small,806
21270000132,Jobst Elvarex custom fit class 2 (23-32mmHg) armsleeve to axilla with gauntlet,466
23604106498,"Confidence Natural Advance ileostomy bag with filter, large 13mm",541
0603020I0BBAAAA,Calcort 6mg tablets,118
1307000Q0BBAFAA,Avoca wart and verruca treatment set,500
22601756002,Flexicare F2 non-drainable night drainage bag,410
1001010J0BCABAE,Brufen 400mg tablets,243
23354103869,"Confidence BE soft convex colostomy bag with filter and overlap, standard 35mm black",72
23603356200,"Option Alginate ileostomy bag with filter and soft touch closure, midi 20mm opaque",308
1001030C0AABKBK,Hydroxychloroquine 200mg/5ml oral suspension,284
0410020B0BCAFBA,Nicotinell Fruit 2mg medicated chewing gum,671
0101010R0AAADAD,Simeticone 42mg/5ml oral drops,209
23941009952,"SenSura Click two piece ostomy system ileostomy bag with dual filter, mini 50mm",31
22502655013,LINC-Flo sterile leg bag with T tap adjustable inlet 750ml,491
23351003794,"SenSura colostomy bag with dual filter, midi soft cover 35mm",134
0704010C0AAAAAA,Bethanechol chloride 10mg tablets,249
22504885000,Rusch sterile leg bag with slide tap 350ml 10cm tubing slide tap,200
23355903617,"Pelican ModaVi soft convex colostomy bag with filter, medium 30mm neutral",118
0403010J0AABJBJ,Dosulepin 25mg/5ml oral solution,107
0402010AIBBABAB,Latuda 37mg tablets,125
23353453736,"Pelican Platinum colostomy bag with filter, standard 12-65mm clear",331
0913226B0BBABAA,PKU Anamix Junior powder 36g sachets chocolate,173
21270001477,Juzo Expert Strong custom fit class 2 (23-32mmHg) below knee,508
1302010U0BDAAAF,Nutraplus 10% cream,55
22302953054,P-Sure sheath 24mm,65
0503031B0AAABAB,Entecavir 1mg tablets,37
